@RELATION Africa

@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE target REAL

@DATA
0.13043478260869565,0.08333333333333333,0.7662337662337659,1.0,0.2807982377587772,0.0,0.0,0.0,1.8187395132999684e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.7727272727272734,1.0,0.27004997990620494,0.0,0.0,0.0,1.7150130521210215e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.779220779220779,1.0,0.3033695793432262,0.0,0.0,0.0,1.9009850877716177e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.7857142857142865,1.0,0.3861311653320105,0.0,1.0,0.0,1.9628321585754632e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.7922077922077921,1.0,0.4517627151205437,0.0,0.0,0.0,1.898392967892339e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.7987012987012996,0.0,0.5607567679462967,0.0,1.0,0.0,1.9581936282651746e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.8051948051948052,0.0,0.6443580615063387,0.0,1.0,0.0,1.4145760662143154e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.8116883116883127,0.0,0.5079223627797819,0.0,1.0,0.0,1.7716974243191672e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.8181818181818183,0.0,0.4336250299691368,0.0,1.0,0.0,1.405799239254652e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.824675324675324,0.0,0.3587231076265742,0.0,1.0,0.0,9.784632654724933e-07,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.8311688311688314,1.0,0.4070230916395907,0.0,1.0,0.0,1.1172553684822993e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8376623376623371,1.0,0.3888182298287418,0.0,1.0,0.0,1.3254889987843643e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8441558441558445,1.0,0.3445488425608225,0.0,1.0,0.0,1.2869255311066725e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8506493506493502,1.0,0.347974849774002,0.0,1.0,0.0,1.1666420735506642e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8571428571428577,1.0,0.3699080134968125,0.0,1.0,0.0,1.2617319449115766e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8636363636363633,1.0,0.39603971561332496,0.0,1.0,0.0,1.1638680505219624e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8701298701298708,1.0,0.7182523346290386,0.0,1.0,0.0,2.412587695524016e-06,1.0,0.5,1.0,1.0
0.13043478260869565,0.08333333333333333,0.8766233766233764,1.0,0.6583307968624712,0.0,1.0,0.0,2.1692922331706532e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8831168831168839,1.0,0.7036078333502531,0.0,1.0,0.0,1.4654634722654206e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.8896103896103895,1.0,0.8045205396879793,0.0,1.0,0.0,1.3687819483470562e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.896103896103897,1.0,0.7553472597739842,0.0,1.0,0.0,1.2110719177972503e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.9025974025974026,1.0,0.8772645828777442,0.0,1.0,0.0,1.2318088768314808e-06,1.0,0.0,0.0,1.0
0.13043478260869565,0.08333333333333333,0.9090909090909101,0.0,0.9471252015081627,0.0,1.0,0.0,1.441770587053065e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9155844155844157,0.0,1.0,0.0,1.0,0.0,1.4709205667481127e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9220779220779214,0.0,0.8403737960464573,0.0,1.0,0.0,1.4006604752834501e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9285714285714288,0.0,0.6977830561858833,0.0,1.0,0.0,1.4941132182995548e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9350649350649345,0.0,0.6470156375992281,0.0,1.0,0.0,1.1941094491135486e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9415584415584419,0.0,0.7470543358290322,0.0,1.0,0.0,1.4273547624612864e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9480519480519476,0.0,0.6691723613484151,0.0,1.0,0.0,1.6005720364994095e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.954545454545455,0.0,0.5986685686594888,0.0,1.0,0.0,1.3386769771175373e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9610389610389607,0.0,0.6332542932176142,0.0,1.0,0.0,1.7173538584290234e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9675324675324681,0.0,0.6117589892450527,0.0,1.0,0.0,1.456322839006911e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9740259740259738,0.0,0.6595569525429739,0.0,1.0,0.0,1.3639615148873447e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9805194805194812,0.0,0.6811190972916801,0.0,1.0,0.0,1.350500681830037e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9870129870129869,0.0,0.6679551310275926,0.0,1.0,0.0,1.563281890867679e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,0.9935064935064943,0.0,0.6390399535475442,0.0,1.0,0.0,1.5941144746948903e-06,1.0,0.0,0.0,0.0
0.13043478260869565,0.08333333333333333,1.0,0.0,0.7258874886396257,0.0,1.0,0.0,1.8229486366691185e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.5974025974025974,0.0,0.0,0.0,0.0,0.0,2.0335970171822806e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6038961038961048,0.0,0.0,0.0,0.0,0.0,1.4019422264030254e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6103896103896105,0.0,0.0,0.0,0.0,0.0,1.1927768227299574e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6168831168831161,0.0,0.0,0.0,0.0,0.0,1.4019422264030254e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6233766233766236,0.0,0.0,0.0,0.0,0.0,1.5028352619424643e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6298701298701292,0.0,0.0,0.0,0.0,0.0,1.889316131251637e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6363636363636367,0.0,0.0,0.0,0.0,0.0,2.2581865119119615e-06,0.0,0.0,1.0,0.0
0.20289855072463767,0.16666666666666666,0.6428571428571423,0.0,0.0,0.0,0.0,0.0,1.5848502331075838e-06,0.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6493506493506498,0.0,0.0,0.0,0.0,0.0,1.1982712361899305e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6558441558441555,0.0,0.0,0.0,0.0,0.0,1.952387755412326e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6623376623376629,0.0,0.0,0.0,0.0,0.0,1.28808203035702e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6688311688311686,0.0,0.0,0.0,0.0,0.0,1.6926854819703453e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.675324675324676,0.0,0.0,0.0,0.0,0.0,1.1520423018092483e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6818181818181817,0.0,0.0,0.0,0.0,0.0,1.3760821170544236e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6883116883116891,0.0,0.0,0.0,0.0,0.0,1.508306133951597e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.6948051948051948,0.0,0.0,0.0,0.0,0.0,1.421951626682896e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7012987012987022,0.0,0.0,0.0,0.0,0.0,1.6484851269189744e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7077922077922079,0.0,0.0,0.0,0.0,0.0,1.4099797093761322e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7142857142857153,0.0,0.3735022264972218,0.0,0.0,0.0,1.663379414547986e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.720779220779221,0.0,0.3546927618534768,0.0,0.0,0.0,1.2473954141764209e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7272727272727266,0.0,0.34327272974834594,0.0,0.0,0.0,1.3504831929336391e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7337662337662341,0.0,0.3197608989436647,0.0,0.0,0.0,1.8842761056742157e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7402597402597397,0.0,0.29826436792224187,0.0,0.0,0.0,2.124916186325751e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7467532467532472,0.0,0.295577301544564,0.0,0.0,0.0,1.7790050668357591e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7532467532467528,0.0,0.33185269764321507,0.0,0.0,0.0,1.8831973558772768e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7597402597402603,0.0,0.31707383256598687,0.0,0.0,0.0,2.4095152312741814e-06,1.0,0.0,1.0,0.0
0.20289855072463767,0.16666666666666666,0.7662337662337659,0.0,0.32715033148227884,0.0,0.0,0.0,2.0252128982033596e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7727272727272734,0.0,0.2754243037119801,0.0,0.0,0.0,2.2856895450397115e-06,1.0,0.0,1.0,0.0
0.20289855072463767,0.16666666666666666,0.779220779220779,0.0,0.29692083473340297,0.0,0.0,0.0,1.696798802544216e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7857142857142865,0.0,0.38962462476328896,0.0,0.0,0.0,1.6909779017626778e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7922077922077921,0.0,0.47292368247130245,0.0,0.0,0.0,1.6321777087116687e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.7987012987012996,0.0,0.6045899349775173,0.0,1.0,0.0,1.5635092698044579e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8051948051948052,0.0,0.6536288963701382,0.0,1.0,0.0,1.4908389616099395e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8116883116883127,0.0,0.5105426117587925,0.0,1.0,0.0,1.375876171174556e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8181818181818183,0.0,0.42858708723961786,0.0,1.0,0.0,1.6070750740912844e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.824675324675324,0.0,0.3721586933083829,0.0,1.0,0.0,1.6134871601084476e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8311688311688314,1.0,0.4164952885400675,0.0,1.0,0.0,1.6115317012521497e-06,1.0,0.0,0.0,1.0
0.20289855072463767,0.16666666666666666,0.8376623376623371,1.0,0.40977762259587286,0.0,1.0,0.0,1.3409962422726816e-06,1.0,0.0,0.0,1.0
0.20289855072463767,0.16666666666666666,0.8441558441558445,1.0,0.3587233614199936,0.0,1.0,0.0,1.2662340478597977e-06,1.0,0.0,0.0,1.0
0.20289855072463767,0.16666666666666666,0.8506493506493502,1.0,0.35603629504231576,0.0,1.0,0.0,1.3677814810252292e-06,1.0,0.0,0.0,1.0
0.20289855072463767,0.16666666666666666,0.8571428571428577,0.0,0.3735022264972218,0.0,1.0,0.0,1.4879739870065261e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8636363636363633,0.0,0.39902935708516146,0.0,1.0,0.0,1.393020543007681e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8701298701298708,0.0,0.7255079219730208,0.0,1.0,0.0,2.4765266525462266e-06,1.0,0.5,1.0,0.0
0.20289855072463767,0.16666666666666666,0.8766233766233764,0.0,0.6650489284752691,0.0,1.0,0.0,1.9373657176562328e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8831168831168839,0.0,0.7062953973726241,0.0,1.0,0.0,1.4189417418004692e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.8896103896103895,0.0,0.8276164443247793,0.0,1.0,0.0,1.5827000520685924e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.896103896103897,0.0,0.7738751167712222,0.0,1.0,0.0,1.5334952501496505e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9025974025974026,0.0,0.0,0.0,0.0,0.0,1.3379948403072007e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9090909090909101,0.0,0.0,0.0,1.0,0.0,1.2788308409573456e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9155844155844157,0.0,0.0,0.0,1.0,0.0,1.4942041698742663e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9220779220779214,0.0,0.0,0.0,1.0,0.0,1.4362225409956613e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9285714285714288,0.0,0.0,0.0,1.0,0.0,1.446090786851863e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9350649350649345,0.0,0.0,0.0,1.0,0.0,1.3625062896919602e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9415584415584419,0.0,0.0,0.0,1.0,0.0,1.4727850740296993e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9480519480519476,0.0,0.0,0.0,1.0,0.0,1.4083004075592192e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.954545454545455,0.0,0.0,0.0,1.0,0.0,1.382379208766431e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9610389610389607,0.0,0.0,0.0,1.0,0.0,1.583336713091573e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9675324675324681,0.0,0.0,0.0,1.0,0.0,1.3420421853818641e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9740259740259738,0.0,0.0,0.0,1.0,0.0,1.3780135331802772e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9805194805194812,0.0,0.0,0.0,1.0,0.0,1.4984334180983528e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9870129870129869,0.0,0.0,0.0,1.0,0.0,1.3552756395023928e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,0.9935064935064943,0.0,0.0,0.0,0.0,0.0,1.4136665504672e-06,1.0,0.0,0.0,0.0
0.20289855072463767,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.3165757444626336e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.0,0.0,0.0002775895014931173,0.0,0.0,0.0,1.566486932135617e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.006493506493507439,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5668617458942684e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.012987012987013102,0.0,0.0002775895014931173,0.0,0.0,0.0,1.56632241178758e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.019480519480518765,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5667501668207426e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.025974025974026205,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5668009468129841e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.03246753246753187,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5665036818230916e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.03896103896103931,0.0,0.0002775895014931173,0.0,0.0,0.0,1.566372750209926e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.04545454545454497,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5667863609998991e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.05194805194805241,0.0,0.0002775895014931173,0.0,0.0,0.0,1.5667125510684734e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.05844155844155807,0.0,0.00026427297824461706,0.0,0.0,0.0,1.5662052970374113e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.06493506493506551,0.0,0.0002633325050124298,0.0,0.0,0.0,1.5668554945196836e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.07142857142857117,0.0,0.00026575086475233987,0.0,0.0,0.0,1.8863647294595962e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.07792207792207861,0.0,0.00026655698466564317,0.0,0.0,0.0,1.1050796759459502e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.08441558441558428,0.0,0.0002646760382012687,0.0,0.0,0.0,1.1064368186903112e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.09090909090909172,0.0,0.00026601957139010763,0.0,0.0,0.0,1.3669392784021305e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.09740259740259738,0.0,0.0002607797919536358,0.0,0.0,0.0,9.083362890044984e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.10389610389610482,0.0,0.0002664226313467593,0.0,1.0,1.0,8.016418770306854e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.11038961038961048,0.0,0.00026266073841801034,0.0,1.0,1.0,1.2762654267341915e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.11688311688311614,0.0,0.00026427297824461706,0.0,1.0,1.0,1.2727773411643494e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.12337662337662358,0.0,0.0002661539247089915,0.0,1.0,1.0,1.7759965333573052e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.12987012987012925,0.0,0.00027005017095662443,0.0,1.0,1.0,1.3773224681995607e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.1363636363636367,0.0,0.0002687066377677855,0.0,0.0,0.0,7.31886741887453e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.14285714285714235,0.0,0.0002684379311300177,0.0,0.0,0.0,1.4886380462363971e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.1493506493506498,0.0,0.0002684379311300177,0.0,0.0,0.0,1.1946746564875496e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.15584415584415545,0.0,0.00026910969772443716,0.0,0.0,0.0,1.2744614643697136e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.1623376623376629,0.0,0.00026749745789783044,0.0,0.0,0.0,1.0033578459100324e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.16883116883116855,0.0,0.0002696471109999727,0.0,0.0,0.0,1.4606265096303272e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.175324675324676,0.0,0.00026857228444890157,0.0,0.0,0.0,1.1669695486063308e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.18181818181818166,0.0,0.00026696004462229485,0.0,0.0,0.0,1.013436673629768e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.1883116883116891,0.0,0.000269378404362205,0.0,0.0,0.0,7.353310088985822e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.19480519480519476,0.0,0.00026910969772443716,0.0,0.0,0.0,1.6576893494257014e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.2012987012987022,0.0,0.00027005017095662443,0.0,0.0,0.0,1.7588914039453634e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.20779220779220786,0.0,0.00026776616453559826,0.0,0.0,0.0,1.3852616283821078e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.21428571428571352,0.0,0.0002664226313467593,0.0,0.0,0.0,6.630190894723623e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.22077922077922096,0.0,0.0002673631045789466,0.0,0.0,0.0,1.0708933320655484e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.22727272727272663,0.0,0.0002648103915201526,0.0,0.0,0.0,1.0424629755544915e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.23376623376623407,0.0,0.00026548215811457204,0.0,0.0,0.0,1.7374808361751993e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.24025974025973973,0.0,0.000266825691303411,0.0,0.0,0.0,1.4255968791659593e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.24675324675324717,0.0,0.0002666913379845271,0.0,0.0,0.0,1.942677841240687e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.25324675324675283,0.0,0.00026212332514247475,0.0,0.0,0.0,1.006275239362112e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.25974025974026027,0.0,0.00026857228444890157,0.0,0.0,0.0,1.6321466101399613e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.26623376623376593,0.0,0.0002653478047956882,0.0,0.0,0.0,1.3011594525490281e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.2727272727272734,0.0,0.00026709439794117876,0.0,0.0,0.0,1.2711729155041723e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.27922077922077904,0.0,0.0002699158176377405,0.0,0.0,0.0,9.535813775091082e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.2857142857142865,0.0,0.0002679005178544821,0.0,0.0,0.0,1.1761200061356102e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.29220779220779214,0.0,0.00027005017095662443,0.0,0.0,0.0,1.9948088977507777e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.2987012987012996,0.0,0.00026910969772443716,0.0,0.0,0.0,1.7258461318818276e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.30519480519480524,1.0,0.00026951275768108884,0.0,0.0,0.0,1.355628853398945e-06,1.0,0.0,0.0,1.0
0.2608695652173913,0.3333333333333333,0.3116883116883127,0.0,0.0002679005178544821,0.0,0.0,0.0,1.6995489671558395e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.31818181818181834,0.0,0.00026803487117336603,0.0,0.0,0.0,1.350078094392495e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.324675324675324,0.0,0.00026857228444890157,0.0,0.0,0.0,7.621856778094754e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.33116883116883145,0.0,0.0002681692244922499,0.0,0.0,0.0,1.3549039839916976e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.3376623376623371,0.0,0.0002684379311300177,0.0,0.0,0.0,1.5801038884823019e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.34415584415584455,0.0,0.0002696471109999727,0.0,0.0,0.0,1.814753957541859e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.3506493506493502,0.0,0.0002681692244922499,0.0,0.0,0.0,1.2444336822409515e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.35714285714285765,0.0,0.000276767836900819,0.0,0.0,0.0,5.68516982203592e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.3636363636363633,0.0,0.0002752899503930962,0.0,0.0,0.0,2.1750640655776347e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.37012987012987075,0.0,0.0002752899503930962,0.0,0.0,0.0,2.9096390745277834e-06,1.0,0.0,1.0,0.0
0.2608695652173913,0.3333333333333333,0.3766233766233764,0.0,0.00027434947716090894,0.0,0.0,0.0,2.1168457393186638e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.38311688311688386,0.0,0.0003431383764294621,0.0,0.0,0.0,1.8497934441555237e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.3896103896103895,0.0,0.0003744426997294091,0.0,0.0,0.0,2.233077826283312e-06,1.0,0.0,1.0,0.0
0.2608695652173913,0.3333333333333333,0.39610389610389696,0.0,0.0003147898261449607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4025974025974026,0.0,0.0002837542094827815,0.0,0.0,0.0,7.592350632033135e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.40909090909091006,0.0,0.0003014888475754553,0.0,0.0,0.0,8.002673536223002e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4155844155844157,0.0,0.00027864878336519356,0.0,0.0,0.0,1.6236403919917224e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4220779220779214,0.0,0.0002697814643188566,0.0,0.0,0.0,1.554555259399962e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4285714285714288,0.0,0.0002701845242755083,0.0,0.0,0.0,7.79788857135022e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4350649350649345,0.0,0.0002684379311300177,0.0,0.0,0.0,9.161179745846468e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4415584415584419,0.0,0.00027005017095662443,0.0,0.0,0.0,1.5010574801706704e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4480519480519476,0.0,0.0002684379311300177,0.0,0.0,0.0,1.1442834323866077e-06,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.45454545454545503,0.0,0.0002697814643188566,0.0,0.0,0.0,9.813603069180785e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4610389610389607,1.0,0.00038828109157445,0.0,0.0,0.0,1.0678581515037842e-06,1.0,0.0,0.0,1.0
0.2608695652173913,0.3333333333333333,0.46753246753246813,0.0,0.0003997011236795809,0.0,0.0,0.0,8.028248627893383e-07,1.0,0.0,0.0,0.0
0.2608695652173913,0.3333333333333333,0.4740259740259738,0.0,0.00025607742579269956,0.0,0.0,0.0,8.508069367495413e-07,1.0,0.0,0.0,0.0
